county_name,fips_code,capital_to_wage_ratio,capital_quartile
"McLean County, Kentucky",21149,0.04203821656050955,1
"Madison County, Kentucky",21151,0.054244952462508295,1
"Magoffin County, Kentucky",21153,0.005028333132389132,1
"Marion County, Kentucky",21155,0.06142895964118175,2
"Marshall County, Kentucky",21157,0.09611118763864017,3
"Martin County, Kentucky",21159,0.03066092785718954,1
"Mason County, Kentucky",21161,0.07890855938452303,2
"Meade County, Kentucky",21163,0.044021137936753565,1
"Menifee County, Kentucky",21165,0.02194155174031335,1
"Mercer County, Kentucky",21167,0.06610404034886473,2
"Metcalfe County, Kentucky",21169,0.04312581063553826,1
"Monroe County, Kentucky",21171,0.06084468576259063,2
"Montgomery County, Kentucky",21173,0.05584690810109379,1
"Morgan County, Kentucky",21175,0.025199265415854145,1
"Muhlenberg County, Kentucky",21177,0.03649313288789904,1
"Nelson County, Kentucky",21179,0.06120158977749035,2
"Nicholas County, Kentucky",21181,0.030702779436841604,1
"Ohio County, Kentucky",21183,0.034664954817046074,1
"Oldham County, Kentucky",21185,0.10316699756525886,3
"Owen County, Kentucky",21187,0.04435653060001199,1
"Owsley County, Kentucky",21189,0.01627708029872142,1
"Pendleton County, Kentucky",21191,0.026986257675234576,1
"Perry County, Kentucky",21193,0.03711100099108028,1
"Pike County, Kentucky",21195,0.051136074175964136,1
"Powell County, Kentucky",21197,0.04633260947071598,1
"Pulaski County, Kentucky",21199,0.09337515142019726,3
"Robertson County, Kentucky",21201,0.025499847056533468,1
"Rockcastle County, Kentucky",21203,0.030326154780174377,1
"Rowan County, Kentucky",21205,0.03825565450129694,1
"Russell County, Kentucky",21207,0.07336639938067571,2
"Scott County, Kentucky",21209,0.05521268956845729,1
"Shelby County, Kentucky",21211,0.1179056334742719,3
"Simpson County, Kentucky",21213,0.08870250934908677,3
"Spencer County, Kentucky",21215,0.041264917256285547,1
"Taylor County, Kentucky",21217,0.05675346560228293,1
"Todd County, Kentucky",21219,0.090478881980694,3
"Trigg County, Kentucky",21221,0.07582961663295966,2
"Trimble County, Kentucky",21223,0.03265595041690819,1
"Union County, Kentucky",21225,0.06930523356716475,2
"Warren County, Kentucky",21227,0.1333440292313979,4
"Washington County, Kentucky",21229,0.05963111060126842,2
"Wayne County, Kentucky",21231,0.06604492669147648,2
"Webster County, Kentucky",21233,0.04729407188698927,1
"Whitley County, Kentucky",21235,0.04979722360040093,1
"Wolfe County, Kentucky",21237,0.05749079580855282,1
"Woodford County, Kentucky",21239,0.13452205059655684,4
"Acadia Parish, Louisiana",22001,0.05345430841936752,1
"Allen Parish, Louisiana",22003,0.02038206830609595,1
"Ascension Parish, Louisiana",22005,0.052601124340129625,1
"Assumption Parish, Louisiana",22007,0.059450000685328935,2
"Avoyelles Parish, Louisiana",22009,0.04668882664768857,1
"Beauregard Parish, Louisiana",22011,0.04221587204119199,1
"Bienville Parish, Louisiana",22013,0.05032214205151183,1
"Bossier Parish, Louisiana",22015,0.07108950932541018,2
"Caddo Parish, Louisiana",22017,0.13896758444866159,4
"Calcasieu Parish, Louisiana",22019,0.08293816121621404,3
"Caldwell Parish, Louisiana",22021,0.023800923656441084,1
"Cameron Parish, Louisiana",22023,0.06126044852910083,2
"Catahoula Parish, Louisiana",22025,0.025736777562403577,1
"Claiborne Parish, Louisiana",22027,0.16384963865818142,4
"Concordia Parish, Louisiana",22029,0.06384415754529305,2
"De Soto Parish, Louisiana",22031,0.0607855667183455,2
"East Baton Rouge Parish, Louisiana",22033,0.13894295428908246,4
"East Carroll Parish, Louisiana",22035,0.07628812375087338,2
"East Feliciana Parish, Louisiana",22037,0.05121716212769575,1
"Evangeline Parish, Louisiana",22039,0.0323890701286348,1
"Franklin Parish, Louisiana",22041,0.04893731407476434,1
"Grant Parish, Louisiana",22043,0.019894526378084493,1
"Iberia Parish, Louisiana",22045,0.11209316029956946,3
"Iberville Parish, Louisiana",22047,0.08360692230952518,3
"Jackson Parish, Louisiana",22049,0.03217104923386184,1
"Jefferson Parish, Louisiana",22051,0.10579437373671649,3
"Jefferson Davis Parish, Louisiana",22053,0.04825971639822786,1
"Lafayette Parish, Louisiana",22055,0.13447189151773176,4
"Lafourche Parish, Louisiana",22057,0.08790307897469207,3
"LaSalle Parish, Louisiana",22059,0.0329854565581858,1
"Lincoln Parish, Louisiana",22061,0.18137778642761346,4
"Livingston Parish, Louisiana",22063,0.0385801594128242,1
"Madison Parish, Louisiana",22065,0.04848898753628137,1
"Morehouse Parish, Louisiana",22067,0.08067868667122029,2
"Natchitoches Parish, Louisiana",22069,0.08615861652208658,3
"Orleans Parish, Louisiana",22071,0.15453979981264557,4
"Ouachita Parish, Louisiana",22073,0.10002480235061109,3
"Plaquemines Parish, Louisiana",22075,0.07079202071715926,2
"Pointe Coupee Parish, Louisiana",22077,0.05874229504887354,2
"Rapides Parish, Louisiana",22079,0.07767029451000339,2
"Red River Parish, Louisiana",22081,0.12413583591966763,3
"Richland Parish, Louisiana",22083,0.04419713634944819,1
"Sabine Parish, Louisiana",22085,0.06747369199560477,2
"St. Bernard Parish, Louisiana",22087,0.029711751662971176,1
"St. Charles Parish, Louisiana",22089,0.03565364518611231,1
"St. Helena Parish, Louisiana",22091,0.02216966471113874,1
"St. James Parish, Louisiana",22093,0.026016396006177958,1
"St. John the Baptist Parish, Louisiana",22095,0.028420927404430814,1
"St. Landry Parish, Louisiana",22097,0.05723627667912761,1
"St. Martin Parish, Louisiana",22099,0.053194569028785776,1
"St. Mary Parish, Louisiana",22101,0.0628394065181046,2
"St. Tammany Parish, Louisiana",22103,0.13333933075903953,4
"Tangipahoa Parish, Louisiana",22105,0.06259076199309503,2
"Tensas Parish, Louisiana",22107,0.0831512686841593,3
"Terrebonne Parish, Louisiana",22109,0.07962191210928544,2
"Union Parish, Louisiana",22111,0.04854774576717945,1
"Vermilion Parish, Louisiana",22113,0.04453031236022935,1
"Vernon Parish, Louisiana",22115,0.024986368640782006,1
"Washington Parish, Louisiana",22117,0.031877269729359066,1
"Webster Parish, Louisiana",22119,0.07322431943488626,2
"West Baton Rouge Parish, Louisiana",22121,0.036086473029535215,1
"West Carroll Parish, Louisiana",22123,0.030098036625003304,1
"West Feliciana Parish, Louisiana",22125,0.15082895879753766,4
"Winn Parish, Louisiana",22127,0.02733128149766703,1
"Androscoggin County, Maine",23001,0.07291815823757937,2
"Aroostook County, Maine",23003,0.06188962596303346,2
"Cumberland County, Maine",23005,0.17041837270438595,4
"Franklin County, Maine",23007,0.11151097825823413,3
"Hancock County, Maine",23009,0.21173741096760815,4
"Kennebec County, Maine",23011,0.07100563698312264,2
"Knox County, Maine",23013,0.2507700849392618,4
"Lincoln County, Maine",23015,0.2495005727110605,4
"Oxford County, Maine",23017,0.1312405818547128,4
"Penobscot County, Maine",23019,0.07566130370290804,2
"Piscataquis County, Maine",23021,0.09676130879073329,3
"Sagadahoc County, Maine",23023,0.12584438173055082,4
"Somerset County, Maine",23025,0.05630125644388307,1
"Waldo County, Maine",23027,0.11782110219311716,3
"Washington County, Maine",23029,0.0784492253764582,2
"York County, Maine",23031,0.11244892938258287,3
"Allegany County, Maryland",24001,0.04496335198806143,1
"Anne Arundel County, Maryland",24003,0.10286287978974658,3
"Baltimore County, Maryland",24005,0.1339115879955861,4
"Calvert County, Maryland",24009,0.054951823391314034,1
"Caroline County, Maryland",24011,0.038046009625937564,1
"Carroll County, Maryland",24013,0.06007550245158773,2
"Cecil County, Maryland",24015,0.05215817241441401,1
"Charles County, Maryland",24017,0.022854908719243297,1
"Dorchester County, Maryland",24019,0.07831561284511769,2
"Frederick County, Maryland",24021,0.07646388343280658,2
"Garrett County, Maryland",24023,0.09513581976029245,3
"Harford County, Maryland",24025,0.0473541912598886,1
"Howard County, Maryland",24027,0.09199547473885096,3
"Kent County, Maryland",24029,0.18168107805387015,4
"Montgomery County, Maryland",24031,0.1595197821797555,4
"Prince George's County, Maryland",24033,0.019019021624932547,1
"Queen Anne's County, Maryland",24035,0.09599475018819036,3
"St. Mary's County, Maryland",24037,0.05328470705434101,1
"Somerset County, Maryland",24039,0.08215097969298259,2
"Talbot County, Maryland",24041,0.450438946959226,4
"Washington County, Maryland",24043,0.06449954733634457,2
"Wicomico County, Maryland",24045,0.057431420109197925,1
"Worcester County, Maryland",24047,0.16264429820209172,4
"Baltimore City, Maryland",24510,0.07790749520692762,2
"Barnstable County, Massachusetts",25001,0.24754913039226242,4
"Berkshire County, Massachusetts",25003,0.1801642217798912,4
"Bristol County, Massachusetts",25005,0.08020323089818385,2
"Dukes County, Massachusetts",25007,0.32498227896493226,4
"Essex County, Massachusetts",25009,0.17493764405399873,4
"Franklin County, Massachusetts",25011,0.11410533611121376,3
"Hampden County, Massachusetts",25013,0.07240106590225512,2
"Hampshire County, Massachusetts",25015,0.11898180305526303,3
"Middlesex County, Massachusetts",25017,0.20550406405991725,4
"Nantucket County, Massachusetts",25019,0.3597610512855152,4
"Norfolk County, Massachusetts",25021,0.2216574465468757,4
"Plymouth County, Massachusetts",25023,0.11980131685913874,3
"Suffolk County, Massachusetts",25025,0.23963666580138898,4
"Worcester County, Massachusetts",25027,0.07891732998101599,2
"Alcona County, Michigan",26001,0.08249392692324506,3
"Alger County, Michigan",26003,0.08949229320709248,3
"Allegan County, Michigan",26005,0.11671670623206382,3
"Alpena County, Michigan",26007,0.05586883998027085,1
"Antrim County, Michigan",26009,0.24287884276316712,4
"Arenac County, Michigan",26011,0.058417547982765376,2
"Baraga County, Michigan",26013,0.0641858363523403,2
"Barry County, Michigan",26015,0.08181342527245003,2
"Bay County, Michigan",26017,0.058492474645689914,2
"Benzie County, Michigan",26019,0.23714657900950592,4
"Berrien County, Michigan",26021,0.11447855146078487,3
"Branch County, Michigan",26023,0.06870513921082334,2
"Calhoun County, Michigan",26025,0.045994392160600125,1
"Cass County, Michigan",26027,0.10774316688467434,3
"Charlevoix County, Michigan",26029,0.27250640800286524,4
"Cheboygan County, Michigan",26031,0.14501656663081566,4
"Chippewa County, Michigan",26033,0.05092684247485131,1
"Clare County, Michigan",26035,0.0615125313764519,2
"Clinton County, Michigan",26037,0.06940636724655867,2
"Crawford County, Michigan",26039,0.052719748177302635,1
"Delta County, Michigan",26041,0.06950556732857563,2
"Dickinson County, Michigan",26043,0.07379332215829294,2
"Eaton County, Michigan",26045,0.04369727071170622,1
"Emmet County, Michigan",26047,0.29899744037177095,4
"Genesee County, Michigan",26049,0.06122544225551359,2
"Gladwin County, Michigan",26051,0.07170299091594556,2
"Gogebic County, Michigan",26053,0.08080123008886556,2
"Grand Traverse County, Michigan",26055,0.20176601251435114,4
"Gratiot County, Michigan",26057,0.07692954041039132,2
"Hillsdale County, Michigan",26059,0.06553440927016703,2
"Houghton County, Michigan",26061,0.07254794192637015,2
"Huron County, Michigan",26063,0.1414820313523427,4
"Ingham County, Michigan",26065,0.06001355391693917,2
"Ionia County, Michigan",26067,0.05309252333419256,1
"Iosco County, Michigan",26069,0.08031511994031436,2
"Iron County, Michigan",26071,0.10039042913401353,3
"Isabella County, Michigan",26073,0.10833613631274179,3
"Jackson County, Michigan",26075,0.07139494248707581,2
"Kalamazoo County, Michigan",26077,0.12008583916018441,3
"Kalkaska County, Michigan",26079,0.0655626422211138,2
"Kent County, Michigan",26081,0.17114955509158578,4
"Keweenaw County, Michigan",26083,0.14636628706607252,4
"Lake County, Michigan",26085,0.0695866682027962,2
"Lapeer County, Michigan",26087,0.05578673718928219,1
"Leelanau County, Michigan",26089,0.3614323364888124,4
"Lenawee County, Michigan",26091,0.06302506685532226,2
"Livingston County, Michigan",26093,0.07465408659952798,2
"Luce County, Michigan",26095,0.09162233064456812,3
"Mackinac County, Michigan",26097,0.16409328508242862,4
"Macomb County, Michigan",26099,0.05842274591865251,2
"Manistee County, Michigan",26101,0.09696652096756905,3
"Marquette County, Michigan",26103,0.07804384614033341,2
"Mason County, Michigan",26105,0.1426714055161659,4
"Mecosta County, Michigan",26107,0.07872378963217044,2
"Menominee County, Michigan",26109,0.08522019626917576,3
"Midland County, Michigan",26111,0.08483869821403793,3
"Missaukee County, Michigan",26113,0.14156410504893885,4
"Monroe County, Michigan",26115,0.04396441593360559,1
"Montcalm County, Michigan",26117,0.06755361863231972,2
"Montmorency County, Michigan",26119,0.08382145468781162,3
"Muskegon County, Michigan",26121,0.06591186364390117,2
"Newaygo County, Michigan",26123,0.09104832400231608,3
"Oakland County, Michigan",26125,0.15911257374594026,4
"Oceana County, Michigan",26127,0.13366667252500045,4
"Ogemaw County, Michigan",26129,0.08382712455433582,3
"Ontonagon County, Michigan",26131,0.07288503774468034,2
"Osceola County, Michigan",26133,0.04677754144991415,1
"Oscoda County, Michigan",26135,0.05786065887855058,2
"Otsego County, Michigan",26137,0.07309103954521622,2
"Ottawa County, Michigan",26139,0.13635287085386896,4
"Presque Isle County, Michigan",26141,0.095173274088103,3
"Roscommon County, Michigan",26143,0.09886058329466745,3
"Saginaw County, Michigan",26145,0.05737669837156414,1
"St. Clair County, Michigan",26147,0.05986582824671912,2
"St. Joseph County, Michigan",26149,0.06685288475274181,2
"Sanilac County, Michigan",26151,0.08917707712555495,3
"Schoolcraft County, Michigan",26153,0.08024379366731084,2
"Shiawassee County, Michigan",26155,0.043275339602559235,1
"Tuscola County, Michigan",26157,0.05033455097461079,1
"Van Buren County, Michigan",26159,0.0746055787729667,2
"Washtenaw County, Michigan",26161,0.13748128549383942,4
"Wayne County, Michigan",26163,0.07963206549716555,2
"Wexford County, Michigan",26165,0.054327218588478374,1
"Aitkin County, Minnesota",27001,0.113027271869397,3
"Anoka County, Minnesota",27003,0.04895912797947586,1
"Becker County, Minnesota",27005,0.09231953982019998,3
"Beltrami County, Minnesota",27007,0.0694750912905906,2
"Benton County, Minnesota",27009,0.04782758822386209,1
"Big Stone County, Minnesota",27011,0.114909749335144,3
"Blue Earth County, Minnesota",27013,0.08910451604307874,3
"Brown County, Minnesota",27015,0.1480090183597858,4
"Carlton County, Minnesota",27017,0.037634984182483205,1
"Carver County, Minnesota",27019,0.1096533374689225,3
"Cass County, Minnesota",27021,0.14551264019842633,4
"Chippewa County, Minnesota",27023,0.07425270573779974,2
"Chisago County, Minnesota",27025,0.04951002916168128,1
"Clay County, Minnesota",27027,0.05668601211131872,1
"Clearwater County, Minnesota",27029,0.06303541517109357,2
"Cook County, Minnesota",27031,0.21252796420581654,4
"Cottonwood County, Minnesota",27033,0.0752063508753483,2
"Crow Wing County, Minnesota",27035,0.09588165891371953,3
"Dakota County, Minnesota",27037,0.07910376181279555,2
"Dodge County, Minnesota",27039,0.05348994125603988,1
"Douglas County, Minnesota",27041,0.09708183957421943,3
"Faribault County, Minnesota",27043,0.07827376897809667,2
"Fillmore County, Minnesota",27045,0.09701932854339193,3
"Freeborn County, Minnesota",27047,0.07294419787562959,2
"Goodhue County, Minnesota",27049,0.07452254682566445,2
"Grant County, Minnesota",27051,0.07551861789149925,2
"Hennepin County, Minnesota",27053,0.1381216270739561,4
"Houston County, Minnesota",27055,0.09837383425338767,3
"Hubbard County, Minnesota",27057,0.08802624631644501,3
"Isanti County, Minnesota",27059,0.04564826891076432,1
"Itasca County, Minnesota",27061,0.08818526484102876,3
"Jackson County, Minnesota",27063,0.06997083183122726,2
"Kanabec County, Minnesota",27065,0.043043054520437996,1
"Kandiyohi County, Minnesota",27067,0.08415483554035903,3
"Kittson County, Minnesota",27069,0.08588327599734444,3
"Koochiching County, Minnesota",27071,0.058882837580732934,2
"Lac qui Parle County, Minnesota",27073,0.11041004585276083,3
"Lake County, Minnesota",27075,0.07760488477447311,2
"Lake of the Woods County, Minnesota",27077,0.10487471198156682,3
"Le Sueur County, Minnesota",27079,0.06661495519318349,2
"Lincoln County, Minnesota",27081,0.07448720612010802,2
"Lyon County, Minnesota",27083,0.07846687818816064,2
"McLeod County, Minnesota",27085,0.059061445303179846,2
"Mahnomen County, Minnesota",27087,0.041435136700220546,1
"Marshall County, Minnesota",27089,0.05773797841020609,2
"Martin County, Minnesota",27091,0.07001710894776372,2
"Meeker County, Minnesota",27093,0.06429191251528131,2
"Mille Lacs County, Minnesota",27095,0.04686986443793055,1
"Morrison County, Minnesota",27097,0.07829378180447663,2
"Mower County, Minnesota",27099,0.05713233571022062,1
"Murray County, Minnesota",27101,0.11686506960499779,3
"Nicollet County, Minnesota",27103,0.06963419460620796,2
"Nobles County, Minnesota",27105,0.0708557804727081,2
"Norman County, Minnesota",27107,0.08652288458706288,3
"Olmsted County, Minnesota",27109,0.08421959833173101,3
"Otter Tail County, Minnesota",27111,0.09621580314840288,3
"Pennington County, Minnesota",27113,0.03602742671476694,1
"Pine County, Minnesota",27115,0.04505756622104549,1
"Pipestone County, Minnesota",27117,0.11688219952184307,3
"Polk County, Minnesota",27119,0.07521420716158894,2
"Pope County, Minnesota",27121,0.10565604781026933,3
"Ramsey County, Minnesota",27123,0.11630919494812358,3
"Red Lake County, Minnesota",27125,0.05392821833398478,1
"Redwood County, Minnesota",27127,0.09135946563989686,3
"Renville County, Minnesota",27129,0.10129338275316865,3
"Rice County, Minnesota",27131,0.14497942805174915,4
"Rock County, Minnesota",27133,0.0866958498357206,3
"Roseau County, Minnesota",27135,0.09006606733837334,3
"St. Louis County, Minnesota",27137,0.07571827367797378,2
"Scott County, Minnesota",27139,0.0724193509375597,2
"Sherburne County, Minnesota",27141,0.0440631446368624,1
"Sibley County, Minnesota",27143,0.08027121609798775,2
"Stearns County, Minnesota",27145,0.090632409788879,3
"Steele County, Minnesota",27147,0.05535130002167563,1
"Stevens County, Minnesota",27149,0.10817937549024516,3
"Swift County, Minnesota",27151,0.07010116110007576,2
"Todd County, Minnesota",27153,0.07067139933820096,2
"Traverse County, Minnesota",27155,0.12079869740337647,3
"Wabasha County, Minnesota",27157,0.07854479707524575,2
"Wadena County, Minnesota",27159,0.053014223048298705,1
"Waseca County, Minnesota",27161,0.06528481821155604,2
"Washington County, Minnesota",27163,0.10009440125165701,3
"Watonwan County, Minnesota",27165,0.05675295137008556,1
"Wilkin County, Minnesota",27167,0.06453467481135465,2
"Winona County, Minnesota",27169,0.09299208787049439,3
"Wright County, Minnesota",27171,0.06454252619118746,2
"Yellow Medicine County, Minnesota",27173,0.09056117164519203,3
"Adams County, Mississippi",28001,0.13189743536377874,4
"Alcorn County, Mississippi",28003,0.05655251265857244,1
"Amite County, Mississippi",28005,0.04549363230652008,1
"Attala County, Mississippi",28007,0.04085341584121239,1
"Benton County, Mississippi",28009,0.018284961758597985,1
"Bolivar County, Mississippi",28011,0.06459973715787669,2
"Calhoun County, Mississippi",28013,0.02967890769602189,1
"Carroll County, Mississippi",28015,0.043861195327739785,1
"Chickasaw County, Mississippi",28017,0.0401657970038714,1
"Choctaw County, Mississippi",28019,0.03353506414073943,1
"Claiborne County, Mississippi",28021,0.013646821830965054,1
"Clarke County, Mississippi",28023,0.030766744519817923,1
"Clay County, Mississippi",28025,0.06861145315060083,2
"Coahoma County, Mississippi",28027,0.06836512457219443,2
"Copiah County, Mississippi",28029,0.030964148805362007,1
"Covington County, Mississippi",28031,0.05808034963859472,2
"DeSoto County, Mississippi",28033,0.041342171271456035,1
"Forrest County, Mississippi",28035,0.20997792176700972,4
"Franklin County, Mississippi",28037,0.020169297501031826,1
"George County, Mississippi",28039,0.028394437692911608,1
"Greene County, Mississippi",28041,0.016947035517828862,1
"Grenada County, Mississippi",28043,0.07111234705228031,2
"Hancock County, Mississippi",28045,0.10907417091821366,3
"Harrison County, Mississippi",28047,0.09513480509011712,3
"Hinds County, Mississippi",28049,0.12329524253154198,3
"Holmes County, Mississippi",28051,0.04764618097951431,1
"Humphreys County, Mississippi",28053,0.020205632543585157,1
"Issaquena County, Mississippi",28055,0.009955285581709272,1
"Itawamba County, Mississippi",28057,0.03508579265777869,1
"Jackson County, Mississippi",28059,0.07777287905042157,2
"Jasper County, Mississippi",28061,0.03784690088324924,1
"Jefferson County, Mississippi",28063,0.00921347144864921,1
"Jefferson Davis County, Mississippi",28065,0.028681720903254194,1
"Jones County, Mississippi",28067,0.092285871391791,3
"Kemper County, Mississippi",28069,0.024846328589563708,1
"Lafayette County, Mississippi",28071,0.17148128807658833,4
"Lamar County, Mississippi",28073,0.10484872895246,3
"Lauderdale County, Mississippi",28075,0.07323073556524849,2
"Lawrence County, Mississippi",28077,0.026394238312388338,1
"Leake County, Mississippi",28079,0.030224564028480033,1
"Lee County, Mississippi",28081,0.07065542595424643,2
"Leflore County, Mississippi",28083,0.07292864375663742,2
"Lincoln County, Mississippi",28085,0.05893440685047301,2
"Lowndes County, Mississippi",28087,0.06347956029871613,2
"Madison County, Mississippi",28089,0.18242633876228595,4
"Marion County, Mississippi",28091,0.05183414768572004,1
"Marshall County, Mississippi",28093,0.030847859090222637,1
"Monroe County, Mississippi",28095,0.03771311893823379,1
"Montgomery County, Mississippi",28097,0.025168939424594344,1
"Neshoba County, Mississippi",28099,0.03734297833972008,1
"Newton County, Mississippi",28101,0.04172534853399386,1
"Noxubee County, Mississippi",28103,0.050863153345732076,1
"Oktibbeha County, Mississippi",28105,0.06876488377869008,2
"Panola County, Mississippi",28107,0.04680999701722162,1
"Pearl River County, Mississippi",28109,0.04225963838328586,1
"Perry County, Mississippi",28111,0.013537284894837477,1
"Pike County, Mississippi",28113,0.04015060225021216,1
"Pontotoc County, Mississippi",28115,0.04126884643412764,1
"Prentiss County, Mississippi",28117,0.02967580846954057,1
"Quitman County, Mississippi",28119,0.03088199434858069,1
"Rankin County, Mississippi",28121,0.06352134191066085,2
"Scott County, Mississippi",28123,0.03376146615831792,1
"Sharkey County, Mississippi",28125,0.05689447213308755,1
"Simpson County, Mississippi",28127,0.028665663406069727,1
"Smith County, Mississippi",28129,0.020108195165900584,1
"Stone County, Mississippi",28131,0.039969098154021304,1
"Sunflower County, Mississippi",28133,0.04973485782417817,1
"Tallahatchie County, Mississippi",28135,0.07475339668281802,2
"Tate County, Mississippi",28137,0.07164631585235408,2
"Tippah County, Mississippi",28139,0.03915106813948149,1
"Tishomingo County, Mississippi",28141,0.04529973749182711,1
"Tunica County, Mississippi",28143,0.056558487337711204,1
"Union County, Mississippi",28145,0.047967418950314686,1
"Walthall County, Mississippi",28147,0.03918130438318289,1
"Warren County, Mississippi",28149,0.05987529535475824,2
"Washington County, Mississippi",28151,0.08096780636924975,2
"Wayne County, Mississippi",28153,0.040720692854933495,1
"Webster County, Mississippi",28155,0.02962838872168724,1
"Wilkinson County, Mississippi",28157,0.10565336518861931,3
"Winston County, Mississippi",28159,0.044173983557966555,1
"Yalobusha County, Mississippi",28161,0.037463786110421324,1
"Yazoo County, Mississippi",28163,0.04350672445321524,1
"Adair County, Missouri",29001,0.11543311880327013,3
"Andrew County, Missouri",29003,0.05905181386889305,2
"Atchison County, Missouri",29005,0.0804214260076431,2
"Audrain County, Missouri",29007,0.1027548337440014,3
"Barry County, Missouri",29009,0.13242581921313784,4
"Barton County, Missouri",29011,0.0847659782204692,3
"Bates County, Missouri",29013,0.05865585420330115,2
"Benton County, Missouri",29015,0.08636497112466965,3
"Bollinger County, Missouri",29017,0.0517793034631612,1
"Boone County, Missouri",29019,0.15640555456217684,4
"Buchanan County, Missouri",29021,0.06285584270841295,2
"Butler County, Missouri",29023,0.1087744830147434,3
"Caldwell County, Missouri",29025,0.05875306128470686,2
"Callaway County, Missouri",29027,0.06786836528933174,2
"Camden County, Missouri",29029,0.19949121629220976,4
"Cape Girardeau County, Missouri",29031,0.1467590339774649,4
"Carroll County, Missouri",29033,0.12775401176919524,4
"Carter County, Missouri",29035,0.10116554878394789,3
"Cass County, Missouri",29037,0.08166480414519389,2
"Cedar County, Missouri",29039,0.09327669685993513,3
"Chariton County, Missouri",29041,0.08651590853245371,3
"Christian County, Missouri",29043,0.09451433029263406,3
"Clark County, Missouri",29045,0.06759420081174236,2
"Clay County, Missouri",29047,0.07139972110217542,2
"Clinton County, Missouri",29049,0.06460972651821302,2
"Cole County, Missouri",29051,0.09452987631482691,3
"Cooper County, Missouri",29053,0.07093369806069366,2
"Crawford County, Missouri",29055,0.09389533762677876,3
"Dade County, Missouri",29057,0.10099237511955006,3
"Dallas County, Missouri",29059,0.0900127938589477,3
"Daviess County, Missouri",29061,0.09563877424916277,3
"DeKalb County, Missouri",29063,0.05776184803879861,2
"Dent County, Missouri",29065,0.07736744377965751,2
"Douglas County, Missouri",29067,0.09395243301708225,3
"Dunklin County, Missouri",29069,0.050321309704426845,1
"Franklin County, Missouri",29071,0.0799153429499254,2
"Gasconade County, Missouri",29073,0.09807401854322158,3
"Gentry County, Missouri",29075,0.10037720033528919,3
"Greene County, Missouri",29077,0.17650043953179465,4
"Grundy County, Missouri",29079,0.08615072649604509,3
"Harrison County, Missouri",29081,0.10156359189378057,3
"Henry County, Missouri",29083,0.07898879096476019,2
"Hickory County, Missouri",29085,0.10511972799576275,3
"Holt County, Missouri",29087,0.07158918579720755,2
"Howard County, Missouri",29089,0.0833869521939738,3
"Howell County, Missouri",29091,0.10025005274166722,3
"Iron County, Missouri",29093,0.05017215937038859,1
"Jackson County, Missouri",29095,0.08665312350596567,3
"Jasper County, Missouri",29097,0.08037493750173606,2
"Jefferson County, Missouri",29099,0.04238680017118758,1
"Johnson County, Missouri",29101,0.05175451794023092,1
"Knox County, Missouri",29103,0.11413454270597127,3
"Laclede County, Missouri",29105,0.08153794492948288,2
"Lafayette County, Missouri",29107,0.0633462456031495,2
"Lawrence County, Missouri",29109,0.0778787745232881,2
"Lewis County, Missouri",29111,0.05926943368467029,2
"Lincoln County, Missouri",29113,0.0436690746579326,1
"Linn County, Missouri",29115,0.09553931726469626,3
"Livingston County, Missouri",29117,0.09093752958464192,3
"McDonald County, Missouri",29119,0.05914242063461184,2
"Macon County, Missouri",29121,0.12162798117571987,3
"Madison County, Missouri",29123,0.04844802185870346,1
"Maries County, Missouri",29125,0.07240902747960498,2
"Marion County, Missouri",29127,0.08611184131066478,3
"Mercer County, Missouri",29129,0.08606095313087206,3
"Miller County, Missouri",29131,0.09899954921892147,3
"Mississippi County, Missouri",29133,0.06928599353164872,2
"Moniteau County, Missouri",29135,0.07351964901646678,2
"Monroe County, Missouri",29137,0.08872328458942633,3
"Montgomery County, Missouri",29139,0.10234930581093796,3
"Morgan County, Missouri",29141,0.14134111424686177,4
"New Madrid County, Missouri",29143,0.05248532132228746,1
"Newton County, Missouri",29145,0.10102051361108334,3
"Nodaway County, Missouri",29147,0.07072802660688908,2
"Oregon County, Missouri",29149,0.12920503290808816,4
"Osage County, Missouri",29151,0.07357656201176518,2
"Ozark County, Missouri",29153,0.14786128553382571,4
"Pemiscot County, Missouri",29155,0.02874308991781577,1
"Perry County, Missouri",29157,0.06434831194849518,2
"Pettis County, Missouri",29159,0.08700662518101679,3
"Phelps County, Missouri",29161,0.06860480579659997,2
"Pike County, Missouri",29163,0.0719559886915388,2
"Platte County, Missouri",29165,0.12350063097049929,3
"Polk County, Missouri",29167,0.0960855282715976,3
"Pulaski County, Missouri",29169,0.031588504400007045,1
"Putnam County, Missouri",29171,0.16179139144951732,4
"Ralls County, Missouri",29173,0.06874868617074753,2
"Randolph County, Missouri",29175,0.5789720168157337,4
"Ray County, Missouri",29177,0.06534233850679258,2
"Reynolds County, Missouri",29179,0.06843929850002266,2
"Ripley County, Missouri",29181,0.08164806323340458,2
"St. Charles County, Missouri",29183,0.07155661679401241,2
"St. Clair County, Missouri",29185,0.08738584608654214,3
"Ste. Genevieve County, Missouri",29186,0.062039907129793605,2
"St. Francois County, Missouri",29187,0.07461567203055224,2
"St. Louis County, Missouri",29189,0.23146563620644722,4
"Saline County, Missouri",29195,0.052322837300249475,1
"Schuyler County, Missouri",29197,0.1466212359069502,4
"Scotland County, Missouri",29199,0.17558041331288027,4
