county_name,fips_code,unemployment_velocity,gdp_velocity,quadrant
"Lincoln County, Missouri",29113,0.4333333333333333,43511.0,Growing but Loosening
"Linn County, Missouri",29115,0.4666666666666666,1696.3333333333333,Growing but Loosening
"Livingston County, Missouri",29117,0.4666666666666666,-4541.666666666667,Decelerating & Loosening
"McDonald County, Missouri",29119,0.6666666666666669,18089.666666666668,Growing but Loosening
"Macon County, Missouri",29121,0.5,1195.0,Growing but Loosening
"Madison County, Missouri",29123,0.5666666666666665,5602.333333333333,Growing but Loosening
"Maries County, Missouri",29125,0.3999999999999999,8045.666666666667,Growing but Loosening
"Marion County, Missouri",29127,0.5333333333333333,10047.0,Growing but Loosening
"Mercer County, Missouri",29129,0.4333333333333333,-3349.6666666666665,Decelerating & Loosening
"Miller County, Missouri",29131,0.36666666666666653,38392.666666666664,Growing but Loosening
"Mississippi County, Missouri",29133,0.5666666666666664,-17703.666666666668,Decelerating & Loosening
"Moniteau County, Missouri",29135,0.3,24911.333333333332,Growing but Loosening
"Monroe County, Missouri",29137,0.5,8743.666666666666,Growing but Loosening
"Montgomery County, Missouri",29139,0.3,-4056.3333333333335,Decelerating & Loosening
"Morgan County, Missouri",29141,0.6666666666666665,43657.333333333336,Growing but Loosening
"New Madrid County, Missouri",29143,0.6,19226.333333333332,Growing but Loosening
"Newton County, Missouri",29145,0.4333333333333333,71669.33333333333,Growing but Loosening
"Nodaway County, Missouri",29147,0.4000000000000001,9545.333333333334,Growing but Loosening
"Oregon County, Missouri",29149,0.4333333333333333,8933.666666666666,Growing but Loosening
"Osage County, Missouri",29151,0.3666666666666667,16054.666666666666,Growing but Loosening
"Ozark County, Missouri",29153,0.7333333333333334,1341.0,Growing but Loosening
"Pemiscot County, Missouri",29155,0.6,-13442.333333333334,Decelerating & Loosening
"Perry County, Missouri",29157,0.3333333333333333,2794.6666666666665,Growing but Loosening
"Pettis County, Missouri",29159,0.4333333333333333,203004.66666666666,Growing but Loosening
"Phelps County, Missouri",29161,0.4666666666666666,32874.0,Growing but Loosening
"Pike County, Missouri",29163,0.5000000000000001,1159.6666666666667,Growing but Loosening
"Platte County, Missouri",29165,0.3333333333333333,9549.0,Growing but Loosening
"Polk County, Missouri",29167,0.5333333333333333,31044.666666666668,Growing but Loosening
"Pulaski County, Missouri",29169,0.5333333333333332,6277.0,Growing but Loosening
"Putnam County, Missouri",29171,0.5,5800.0,Growing but Loosening
"Ralls County, Missouri",29173,0.3999999999999999,-14660.666666666666,Decelerating & Loosening
"Randolph County, Missouri",29175,0.4666666666666666,-32796.333333333336,Decelerating & Loosening
"Ray County, Missouri",29177,0.2666666666666668,2572.0,Growing but Loosening
"Reynolds County, Missouri",29179,0.5,-24235.0,Decelerating & Loosening
"Ripley County, Missouri",29181,0.6000000000000001,2152.6666666666665,Growing but Loosening
"St. Charles County, Missouri",29183,0.3999999999999999,721266.3333333334,Growing but Loosening
"St. Clair County, Missouri",29185,0.4666666666666666,11861.0,Growing but Loosening
"Ste. Genevieve County, Missouri",29186,0.3666666666666667,-20099.666666666668,Decelerating & Loosening
"St. Francois County, Missouri",29187,0.4666666666666668,36298.333333333336,Growing but Loosening
"St. Louis County, Missouri",29189,0.49999999999999983,2068317.0,Growing but Loosening
"Saline County, Missouri",29195,0.4000000000000001,12560.0,Growing but Loosening
"Schuyler County, Missouri",29197,0.3999999999999999,7570.0,Growing but Loosening
"Scotland County, Missouri",29199,0.4333333333333334,7805.333333333333,Growing but Loosening
"Scott County, Missouri",29201,0.4666666666666666,26639.0,Growing but Loosening
"Shannon County, Missouri",29203,0.6,3421.6666666666665,Growing but Loosening
"Shelby County, Missouri",29205,0.4000000000000001,-7267.666666666667,Decelerating & Loosening
"Stoddard County, Missouri",29207,0.5,-8883.666666666666,Decelerating & Loosening
"Stone County, Missouri",29209,0.6000000000000001,33774.333333333336,Growing but Loosening
"Sullivan County, Missouri",29211,0.3666666666666667,12639.0,Growing but Loosening
"Taney County, Missouri",29213,0.6333333333333334,96195.66666666667,Growing but Loosening
"Texas County, Missouri",29215,0.5333333333333335,18007.333333333332,Growing but Loosening
"Vernon County, Missouri",29217,0.4333333333333333,33116.333333333336,Growing but Loosening
"Warren County, Missouri",29219,0.3666666666666667,13046.666666666666,Growing but Loosening
"Washington County, Missouri",29221,0.5000000000000001,8061.0,Growing but Loosening
"Wayne County, Missouri",29223,0.4666666666666665,-5067.666666666667,Decelerating & Loosening
"Webster County, Missouri",29225,0.5,26243.333333333332,Growing but Loosening
"Worth County, Missouri",29227,0.4333333333333333,3214.0,Growing but Loosening
"Wright County, Missouri",29229,0.7333333333333334,8423.0,Growing but Loosening
"St. Louis City, Missouri",29510,0.5333333333333332,751699.0,Growing but Loosening
"Beaverhead County, Montana",30001,0.06666666666666658,43444.0,Growing but Loosening
"Big Horn County, Montana",30003,0.4666666666666665,70569.66666666667,Growing but Loosening
"Blaine County, Montana",30005,0.1333333333333333,3794.0,Growing but Loosening
"Broadwater County, Montana",30007,0.03333333333333336,14074.0,Growing but Loosening
"Carbon County, Montana",30009,0.16666666666666666,14226.666666666666,Growing but Loosening
"Carter County, Montana",30011,-0.06666666666666672,13723.666666666666,Accelerating & Tightening
"Cascade County, Montana",30013,0.23333333333333325,202070.33333333334,Growing but Loosening
"Chouteau County, Montana",30015,0.16666666666666666,10655.666666666666,Growing but Loosening
"Custer County, Montana",30017,0.1333333333333333,14653.0,Growing but Loosening
"Daniels County, Montana",30019,0.1333333333333333,-5315.0,Decelerating & Loosening
"Dawson County, Montana",30021,0.13333333333333344,-7047.333333333333,Decelerating & Loosening
"Deer Lodge County, Montana",30023,0.3,17004.666666666668,Growing but Loosening
"Fallon County, Montana",30025,0.16666666666666674,5963.0,Growing but Loosening
"Fergus County, Montana",30027,0.16666666666666666,12795.0,Growing but Loosening
"Flathead County, Montana",30029,0.20000000000000004,204057.0,Growing but Loosening
"Gallatin County, Montana",30031,0.16666666666666666,543061.6666666666,Growing but Loosening
"Garfield County, Montana",30033,0.0,-635.0,Slowing but Tightening
"Glacier County, Montana",30035,0.06666666666666672,48490.333333333336,Growing but Loosening
"Golden Valley County, Montana",30037,-0.10000000000000009,1857.3333333333333,Accelerating & Tightening
"Granite County, Montana",30039,0.16666666666666666,5286.333333333333,Growing but Loosening
"Hill County, Montana",30041,0.20000000000000004,26560.666666666668,Growing but Loosening
"Jefferson County, Montana",30043,0.1333333333333333,12689.0,Growing but Loosening
"Judith Basin County, Montana",30045,0.2666666666666666,11056.333333333334,Growing but Loosening
"Lake County, Montana",30047,0.3,31497.333333333332,Growing but Loosening
"Lewis and Clark County, Montana",30049,0.20000000000000004,219538.66666666666,Growing but Loosening
"Liberty County, Montana",30051,0.0,11469.666666666666,Accelerating & Tightening
"Lincoln County, Montana",30053,0.36666666666666653,30267.333333333332,Growing but Loosening
"McCone County, Montana",30055,0.2666666666666666,4163.333333333333,Growing but Loosening
"Madison County, Montana",30057,0.9666666666666668,-19445.666666666668,Decelerating & Loosening
"Meagher County, Montana",30059,0.1333333333333333,1278.3333333333333,Growing but Loosening
"Mineral County, Montana",30061,0.06666666666666672,1694.3333333333333,Growing but Loosening
"Missoula County, Montana",30063,0.2333333333333334,240599.0,Growing but Loosening
"Musselshell County, Montana",30065,0.4333333333333333,26220.333333333332,Growing but Loosening
"Park County, Montana",30067,0.06666666666666672,-398.6666666666667,Decelerating & Loosening
"Petroleum County, Montana",30069,0.3,3364.6666666666665,Growing but Loosening
"Phillips County, Montana",30071,0.16666666666666666,-566.6666666666666,Decelerating & Loosening
"Pondera County, Montana",30073,0.2666666666666666,17001.0,Growing but Loosening
"Powder River County, Montana",30075,-0.06666666666666672,8284.666666666666,Accelerating & Tightening
"Powell County, Montana",30077,0.3,20809.333333333332,Growing but Loosening
"Prairie County, Montana",30079,-0.3,6258.333333333333,Accelerating & Tightening
"Ravalli County, Montana",30081,0.23333333333333325,53719.666666666664,Growing but Loosening
"Richland County, Montana",30083,-0.03333333333333336,73446.33333333333,Accelerating & Tightening
"Roosevelt County, Montana",30085,0.16666666666666666,3919.6666666666665,Growing but Loosening
"Rosebud County, Montana",30087,0.03333333333333336,41209.666666666664,Growing but Loosening
"Sanders County, Montana",30089,0.3333333333333333,8679.0,Growing but Loosening
"Sheridan County, Montana",30091,0.3,-2486.6666666666665,Decelerating & Loosening
"Silver Bow County, Montana",30093,0.2333333333333334,30499.666666666668,Growing but Loosening
"Stillwater County, Montana",30095,0.4000000000000001,-85002.0,Decelerating & Loosening
"Sweet Grass County, Montana",30097,0.4333333333333333,-24298.333333333332,Decelerating & Loosening
"Teton County, Montana",30099,0.06666666666666658,6796.0,Growing but Loosening
"Toole County, Montana",30101,0.2666666666666666,33443.333333333336,Growing but Loosening
"Treasure County, Montana",30103,0.09999999999999994,11435.333333333334,Growing but Loosening
"Valley County, Montana",30105,0.1333333333333333,-37539.666666666664,Decelerating & Loosening
"Wheatland County, Montana",30107,0.5,1185.3333333333333,Growing but Loosening
"Wibaux County, Montana",30109,0.2333333333333334,-337.6666666666667,Decelerating & Loosening
"Yellowstone County, Montana",30111,0.2666666666666668,450304.0,Growing but Loosening
"Adams County, Nebraska",31001,0.2666666666666666,12055.666666666666,Growing but Loosening
"Antelope County, Nebraska",31003,0.20000000000000004,-685.3333333333334,Decelerating & Loosening
"Arthur County, Nebraska",31005,0.23333333333333325,2940.0,Growing but Loosening
"Banner County, Nebraska",31007,0.0,-603.3333333333334,Slowing but Tightening
"Blaine County, Nebraska",31009,0.033333333333333215,5715.0,Growing but Loosening
"Boone County, Nebraska",31011,0.16666666666666674,-16365.666666666666,Decelerating & Loosening
"Box Butte County, Nebraska",31013,0.2333333333333334,-8949.666666666666,Decelerating & Loosening
"Boyd County, Nebraska",31015,0.3000000000000001,-3330.3333333333335,Decelerating & Loosening
"Brown County, Nebraska",31017,0.06666666666666672,2424.0,Growing but Loosening
"Buffalo County, Nebraska",31019,0.20000000000000004,18011.0,Growing but Loosening
"Burt County, Nebraska",31021,0.3,-5305.0,Decelerating & Loosening
"Butler County, Nebraska",31023,0.19999999999999996,17521.0,Growing but Loosening
"Cass County, Nebraska",31025,0.3,-5461.333333333333,Decelerating & Loosening
"Cedar County, Nebraska",31027,0.2333333333333333,-24994.333333333332,Decelerating & Loosening
"Chase County, Nebraska",31029,0.2666666666666666,-8512.666666666666,Decelerating & Loosening
"Cherry County, Nebraska",31031,0.1333333333333334,30301.0,Growing but Loosening
"Cheyenne County, Nebraska",31033,0.19999999999999987,-946.3333333333334,Decelerating & Loosening
"Clay County, Nebraska",31035,0.2666666666666666,-13727.0,Decelerating & Loosening
"Colfax County, Nebraska",31037,0.2666666666666666,-17440.666666666668,Decelerating & Loosening
"Cuming County, Nebraska",31039,0.16666666666666674,16201.333333333334,Growing but Loosening
"Custer County, Nebraska",31041,0.19999999999999996,-9786.333333333334,Decelerating & Loosening
"Dakota County, Nebraska",31043,0.23333333333333325,58326.666666666664,Growing but Loosening
"Dawes County, Nebraska",31045,0.23333333333333325,4323.0,Growing but Loosening
"Dawson County, Nebraska",31047,0.20000000000000004,14425.0,Growing but Loosening
"Deuel County, Nebraska",31049,0.20000000000000004,-5486.0,Decelerating & Loosening
"Dixon County, Nebraska",31051,0.2666666666666668,1962.6666666666667,Growing but Loosening
"Dodge County, Nebraska",31053,0.2666666666666666,15430.666666666666,Growing but Loosening
"Douglas County, Nebraska",31055,0.2666666666666666,2920022.3333333335,Growing but Loosening
"Dundy County, Nebraska",31057,0.10000000000000002,3717.0,Growing but Loosening
"Fillmore County, Nebraska",31059,0.1333333333333334,-7226.666666666667,Decelerating & Loosening
"Franklin County, Nebraska",31061,0.20000000000000004,-7281.333333333333,Decelerating & Loosening
"Frontier County, Nebraska",31063,0.2333333333333334,-12836.0,Decelerating & Loosening
"Furnas County, Nebraska",31065,0.2666666666666668,-20659.333333333332,Decelerating & Loosening
"Gage County, Nebraska",31067,0.3000000000000001,40594.0,Growing but Loosening
"Garden County, Nebraska",31069,0.23333333333333325,2185.0,Growing but Loosening
"Garfield County, Nebraska",31071,0.2333333333333334,1775.0,Growing but Loosening
"Gosper County, Nebraska",31073,0.3,-3320.3333333333335,Decelerating & Loosening
"Grant County, Nebraska",31075,0.3666666666666667,4158.0,Growing but Loosening
"Greeley County, Nebraska",31077,0.2666666666666668,7111.666666666667,Growing but Loosening
"Hall County, Nebraska",31079,0.4666666666666668,56423.666666666664,Growing but Loosening
"Hamilton County, Nebraska",31081,0.1333333333333333,-10615.666666666666,Decelerating & Loosening
"Harlan County, Nebraska",31083,0.1666666666666666,5839.333333333333,Growing but Loosening
"Hayes County, Nebraska",31085,0.43333333333333335,-7021.0,Decelerating & Loosening
"Hitchcock County, Nebraska",31087,0.23333333333333325,-9266.333333333334,Decelerating & Loosening
"Holt County, Nebraska",31089,0.1666666666666666,-5127.333333333333,Decelerating & Loosening
"Hooker County, Nebraska",31091,0.3999999999999999,668.3333333333334,Growing but Loosening
"Howard County, Nebraska",31093,0.16666666666666666,-6173.0,Decelerating & Loosening
"Jefferson County, Nebraska",31095,0.2666666666666668,-17891.666666666668,Decelerating & Loosening
"Johnson County, Nebraska",31097,0.3333333333333333,372.3333333333333,Growing but Loosening
"Kearney County, Nebraska",31099,0.20000000000000004,28975.333333333332,Growing but Loosening
"Keith County, Nebraska",31101,0.20000000000000004,-5674.333333333333,Decelerating & Loosening
"Keya Paha County, Nebraska",31103,0.03333333333333336,3221.3333333333335,Growing but Loosening
"Kimball County, Nebraska",31105,0.2333333333333333,5559.666666666667,Growing but Loosening
"Knox County, Nebraska",31107,0.20000000000000004,7219.333333333333,Growing but Loosening
"Lancaster County, Nebraska",31109,0.2666666666666666,803419.6666666666,Growing but Loosening
"Lincoln County, Nebraska",31111,0.20000000000000004,92224.66666666667,Growing but Loosening
"Logan County, Nebraska",31113,0.06666666666666658,1099.3333333333333,Growing but Loosening
"Loup County, Nebraska",31115,0.3,6173.333333333333,Growing but Loosening
"McPherson County, Nebraska",31117,0.23333333333333325,2506.3333333333335,Growing but Loosening
"Madison County, Nebraska",31119,0.2666666666666666,1199.3333333333333,Growing but Loosening
"Merrick County, Nebraska",31121,0.19999999999999996,5232.0,Growing but Loosening
"Morrill County, Nebraska",31123,0.20000000000000004,13594.666666666666,Growing but Loosening
"Nance County, Nebraska",31125,0.09999999999999994,-737.0,Decelerating & Loosening
"Nemaha County, Nebraska",31127,0.3333333333333333,41836.666666666664,Growing but Loosening
"Nuckolls County, Nebraska",31129,0.09999999999999994,2559.6666666666665,Growing but Loosening
"Otoe County, Nebraska",31131,0.19999999999999987,29625.0,Growing but Loosening
"Pawnee County, Nebraska",31133,0.20000000000000004,-8799.0,Decelerating & Loosening
"Perkins County, Nebraska",31135,0.16666666666666666,-12686.0,Decelerating & Loosening
"Phelps County, Nebraska",31137,0.1333333333333333,-14504.666666666666,Decelerating & Loosening
"Pierce County, Nebraska",31139,0.16666666666666666,54625.0,Growing but Loosening
"Platte County, Nebraska",31141,0.2333333333333334,-1288.6666666666667,Decelerating & Loosening
"Polk County, Nebraska",31143,0.16666666666666666,13563.333333333334,Growing but Loosening
"Red Willow County, Nebraska",31145,0.16666666666666666,-1055.6666666666667,Decelerating & Loosening
"Richardson County, Nebraska",31147,0.23333333333333325,-16009.333333333334,Decelerating & Loosening
"Rock County, Nebraska",31149,0.033333333333333215,5044.0,Growing but Loosening
"Saline County, Nebraska",31151,0.2666666666666666,-8708.0,Decelerating & Loosening
"Sarpy County, Nebraska",31153,0.23333333333333325,177208.33333333334,Growing but Loosening
"Saunders County, Nebraska",31155,0.2333333333333333,-1424.6666666666667,Decelerating & Loosening
"Scotts Bluff County, Nebraska",31157,0.2666666666666666,32196.666666666668,Growing but Loosening
"Seward County, Nebraska",31159,0.2333333333333334,20089.333333333332,Growing but Loosening
"Sheridan County, Nebraska",31161,0.16666666666666666,-233.33333333333334,Decelerating & Loosening
"Sherman County, Nebraska",31163,0.20000000000000004,-3857.0,Decelerating & Loosening
"Sioux County, Nebraska",31165,0.39999999999999997,9880.0,Growing but Loosening
"Stanton County, Nebraska",31167,0.2333333333333334,29829.666666666668,Growing but Loosening
"Thayer County, Nebraska",31169,0.16666666666666666,-5565.0,Decelerating & Loosening
"Thomas County, Nebraska",31171,0.36666666666666653,2513.0,Growing but Loosening
"Thurston County, Nebraska",31173,0.03333333333333336,11907.333333333334,Growing but Loosening
"Valley County, Nebraska",31175,0.2333333333333334,-2047.3333333333333,Decelerating & Loosening
"Washington County, Nebraska",31177,0.2333333333333334,17131.333333333332,Growing but Loosening
"Wayne County, Nebraska",31179,0.3333333333333333,35321.0,Growing but Loosening
"Webster County, Nebraska",31181,0.2333333333333334,11521.333333333334,Growing but Loosening
"Wheeler County, Nebraska",31183,0.16666666666666666,-1057.6666666666667,Decelerating & Loosening
"York County, Nebraska",31185,0.16666666666666666,-128.33333333333334,Decelerating & Loosening
"Churchill County, Nevada",32001,0.033333333333333215,10543.666666666666,Growing but Loosening
"Clark County, Nevada",32003,0.0,7285956.666666667,Accelerating & Tightening
"Douglas County, Nevada",32005,-0.09999999999999994,79366.0,Accelerating & Tightening
"Elko County, Nevada",32007,0.06666666666666658,60373.666666666664,Growing but Loosening
"Esmeralda County, Nevada",32009,0.5333333333333332,-3725.3333333333335,Decelerating & Loosening
"Eureka County, Nevada",32011,0.2333333333333334,-167958.33333333334,Decelerating & Loosening
"Humboldt County, Nevada",32013,0.033333333333333215,-24483.333333333332,Decelerating & Loosening
"Lander County, Nevada",32015,-0.13333333333333344,-77748.33333333333,Slowing but Tightening
"Lincoln County, Nevada",32017,-0.033333333333333215,8132.0,Accelerating & Tightening
"Lyon County, Nevada",32019,0.033333333333333215,17631.0,Growing but Loosening
"Mineral County, Nevada",32021,1.3666666666666665,-19261.333333333332,Decelerating & Loosening
"Nye County, Nevada",32023,0.09999999999999994,68443.33333333333,Growing but Loosening
"Pershing County, Nevada",32027,-0.16666666666666666,11538.666666666666,Accelerating & Tightening
"Storey County, Nevada",32029,0.033333333333333215,-124309.0,Decelerating & Loosening
"Washoe County, Nevada",32031,0.09999999999999994,962710.6666666666,Growing but Loosening
"White Pine County, Nevada",32033,-0.06666666666666672,69964.33333333333,Accelerating & Tightening
"Carson City, Nevada",32510,0.0,177900.0,Accelerating & Tightening
"Belknap County, New Hampshire",33001,0.20000000000000004,94176.33333333333,Growing but Loosening
"Carroll County, New Hampshire",33003,0.16666666666666666,98661.33333333333,Growing but Loosening
"Cheshire County, New Hampshire",33005,0.16666666666666666,-20444.0,Decelerating & Loosening
"Coos County, New Hampshire",33007,0.03333333333333336,37636.0,Growing but Loosening
"Grafton County, New Hampshire",33009,0.13333333333333344,210818.66666666666,Growing but Loosening
"Hillsborough County, New Hampshire",33011,0.3333333333333333,369846.6666666667,Growing but Loosening
"Merrimack County, New Hampshire",33013,0.19999999999999987,278469.3333333333,Growing but Loosening
"Rockingham County, New Hampshire",33015,0.2666666666666666,376110.3333333333,Growing but Loosening
"Strafford County, New Hampshire",33017,0.19999999999999987,88403.33333333333,Growing but Loosening
"Sullivan County, New Hampshire",33019,0.10000000000000009,3875.0,Growing but Loosening
"Atlantic County, New Jersey",34001,0.5666666666666668,325086.6666666667,Growing but Loosening
"Bergen County, New Jersey",34003,0.3,980934.0,Growing but Loosening
"Burlington County, New Jersey",34005,0.3999999999999999,711657.6666666666,Growing but Loosening
"Camden County, New Jersey",34007,0.4666666666666668,519417.0,Growing but Loosening
"Cape May County, New Jersey",34009,0.6666666666666664,112572.0,Growing but Loosening
"Cumberland County, New Jersey",34011,0.7999999999999998,-379.6666666666667,Decelerating & Loosening
"Essex County, New Jersey",34013,0.6,2077745.0,Growing but Loosening
"Gloucester County, New Jersey",34015,0.3999999999999999,131618.0,Growing but Loosening
"Hudson County, New Jersey",34017,0.3666666666666667,1235875.0,Growing but Loosening
"Hunterdon County, New Jersey",34019,0.3666666666666667,82959.66666666667,Growing but Loosening
"Mercer County, New Jersey",34021,0.5333333333333332,1853138.3333333333,Growing but Loosening
"Middlesex County, New Jersey",34023,0.5,1147324.0,Growing but Loosening
"Monmouth County, New Jersey",34025,0.3666666666666667,968434.0,Growing but Loosening
"Morris County, New Jersey",34027,0.4000000000000001,915120.6666666666,Growing but Loosening
"Ocean County, New Jersey",34029,0.4000000000000001,476583.3333333333,Growing but Loosening
"Passaic County, New Jersey",34031,0.5,335034.3333333333,Growing but Loosening
"Salem County, New Jersey",34033,0.6,75476.33333333333,Growing but Loosening
"Somerset County, New Jersey",34035,0.4666666666666666,1344986.3333333333,Growing but Loosening
"Sussex County, New Jersey",34037,0.4000000000000001,57360.666666666664,Growing but Loosening
"Union County, New Jersey",34039,0.5,1319213.6666666667,Growing but Loosening
"Warren County, New Jersey",34041,0.4666666666666666,281946.0,Growing but Loosening
"Bernalillo County, New Mexico",35001,0.09999999999999994,1257649.0,Growing but Loosening
"Catron County, New Mexico",35003,0.0,6823.333333333333,Accelerating & Tightening
"Chaves County, New Mexico",35005,0.0,64047.0,Accelerating & Tightening
"Cibola County, New Mexico",35006,0.06666666666666672,21388.0,Growing but Loosening
"Colfax County, New Mexico",35007,0.09999999999999994,9041.0,Growing but Loosening
"Curry County, New Mexico",35009,0.0,78791.33333333333,Accelerating & Tightening
"De Baca County, New Mexico",35011,0.10000000000000024,2800.6666666666665,Growing but Loosening
"Doña Ana County, New Mexico",35013,0.10000000000000024,292500.6666666667,Growing but Loosening
"Eddy County, New Mexico",35015,-0.16666666666666666,1069528.3333333333,Accelerating & Tightening
"Grant County, New Mexico",35017,-0.20000000000000018,-41203.666666666664,Slowing but Tightening
"Guadalupe County, New Mexico",35019,-0.5333333333333332,18040.666666666668,Accelerating & Tightening
"Harding County, New Mexico",35021,0.16666666666666666,-2062.0,Decelerating & Loosening
"Hidalgo County, New Mexico",35023,0.4666666666666668,-1044.6666666666667,Decelerating & Loosening
"Lea County, New Mexico",35025,-0.19999999999999987,1707605.3333333333,Accelerating & Tightening
"Lincoln County, New Mexico",35027,0.0,14095.666666666666,Accelerating & Tightening
"Los Alamos County, New Mexico",35028,-0.06666666666666665,246191.66666666666,Accelerating & Tightening
"Luna County, New Mexico",35029,0.8000000000000002,31018.666666666668,Growing but Loosening
"McKinley County, New Mexico",35031,0.0,-19506.333333333332,Slowing but Tightening
"Mora County, New Mexico",35033,-0.3000000000000001,6882.0,Accelerating & Tightening
"Otero County, New Mexico",35035,0.06666666666666672,31060.0,Growing but Loosening
"Quay County, New Mexico",35037,0.03333333333333336,-8129.666666666667,Decelerating & Loosening
"Rio Arriba County, New Mexico",35039,-0.2333333333333334,15583.666666666666,Accelerating & Tightening
"Roosevelt County, New Mexico",35041,0.033333333333333215,23333.666666666668,Growing but Loosening
"Sandoval County, New Mexico",35043,0.13333333333333316,304002.6666666667,Growing but Loosening
"San Juan County, New Mexico",35045,-0.09999999999999994,78801.0,Accelerating & Tightening
"San Miguel County, New Mexico",35047,-0.16666666666666666,40628.0,Accelerating & Tightening
"Santa Fe County, New Mexico",35049,0.0,163646.0,Accelerating & Tightening
"Sierra County, New Mexico",35051,0.06666666666666643,2884.6666666666665,Growing but Loosening
"Socorro County, New Mexico",35053,0.09999999999999994,11996.0,Growing but Loosening
"Taos County, New Mexico",35055,-0.13333333333333344,48810.0,Accelerating & Tightening
"Torrance County, New Mexico",35057,0.13333333333333316,60962.333333333336,Growing but Loosening
"Union County, New Mexico",35059,0.10000000000000009,-7884.666666666667,Decelerating & Loosening
"Valencia County, New Mexico",35061,0.09999999999999994,64707.333333333336,Growing but Loosening
"Albany County, New York",36001,0.09999999999999994,552959.0,Growing but Loosening
"Allegany County, New York",36003,0.16666666666666666,17746.666666666668,Growing but Loosening
"Bronx County, New York",36005,-0.3000000000000001,606170.6666666666,Accelerating & Tightening
"Broome County, New York",36007,0.16666666666666666,131239.0,Growing but Loosening
"Cattaraugus County, New York",36009,0.03333333333333351,66227.33333333333,Growing but Loosening
"Cayuga County, New York",36011,0.06666666666666672,55932.333333333336,Growing but Loosening
"Chautauqua County, New York",36013,0.16666666666666666,85391.33333333333,Growing but Loosening
"Chemung County, New York",36015,0.1333333333333333,7494.0,Growing but Loosening
"Chenango County, New York",36017,0.06666666666666672,91580.33333333333,Growing but Loosening
"Clinton County, New York",36019,0.23333333333333325,63015.0,Growing but Loosening
"Columbia County, New York",36021,0.1333333333333333,-12944.0,Decelerating & Loosening
"Cortland County, New York",36023,0.19999999999999987,5546.333333333333,Growing but Loosening
"Delaware County, New York",36025,0.16666666666666666,93302.66666666667,Growing but Loosening
"Dutchess County, New York",36027,0.09999999999999994,410864.6666666667,Growing but Loosening
"Erie County, New York",36029,0.16666666666666666,903461.6666666666,Growing but Loosening
"Essex County, New York",36031,0.03333333333333336,28496.666666666668,Growing but Loosening
"Franklin County, New York",36033,0.16666666666666666,61438.666666666664,Growing but Loosening
"Fulton County, New York",36035,0.16666666666666652,15037.0,Growing but Loosening
"Genesee County, New York",36037,0.06666666666666658,83733.0,Growing but Loosening
"Greene County, New York",36039,0.06666666666666672,113239.33333333333,Growing but Loosening
"Hamilton County, New York",36041,0.2333333333333331,44.333333333333336,Growing but Loosening
"Herkimer County, New York",36043,0.09999999999999994,2678.6666666666665,Growing but Loosening
"Jefferson County, New York",36045,0.13333333333333344,5339.0,Growing but Loosening
"Kings County, New York",36047,-0.06666666666666643,3625608.3333333335,Accelerating & Tightening
"Lewis County, New York",36049,0.1333333333333333,62516.333333333336,Growing but Loosening
"Livingston County, New York",36051,0.1333333333333333,69165.66666666667,Growing but Loosening
"Madison County, New York",36053,0.1333333333333333,42050.333333333336,Growing but Loosening
"Monroe County, New York",36055,0.1333333333333333,701039.6666666666,Growing but Loosening
"Montgomery County, New York",36057,0.06666666666666672,36465.0,Growing but Loosening
"Nassau County, New York",36059,0.09999999999999994,-421648.3333333333,Decelerating & Loosening
"New York County, New York",36061,0.0,12085087.666666666,Accelerating & Tightening
"Niagara County, New York",36063,0.20000000000000018,222024.0,Growing but Loosening
"Oneida County, New York",36065,0.1333333333333333,164836.66666666666,Growing but Loosening
"Onondaga County, New York",36067,0.10000000000000009,356799.6666666667,Growing but Loosening
"Ontario County, New York",36069,0.06666666666666658,121177.0,Growing but Loosening
"Orange County, New York",36071,0.16666666666666666,382642.0,Growing but Loosening
"Orleans County, New York",36073,0.13333333333333316,3002.6666666666665,Growing but Loosening
"Oswego County, New York",36075,0.09999999999999994,125202.66666666667,Growing but Loosening
"Otsego County, New York",36077,0.19999999999999987,31829.666666666668,Growing but Loosening
"Putnam County, New York",36079,0.10000000000000009,108036.0,Growing but Loosening
"Queens County, New York",36081,-0.19999999999999987,3770117.3333333335,Accelerating & Tightening
"Rensselaer County, New York",36083,0.09999999999999994,421545.0,Growing but Loosening
"Richmond County, New York",36085,-0.2333333333333334,348570.0,Accelerating & Tightening
"Rockland County, New York",36087,0.10000000000000009,77632.33333333333,Growing but Loosening
"St. Lawrence County, New York",36089,0.16666666666666666,148532.66666666666,Growing but Loosening
"Saratoga County, New York",36091,0.09999999999999994,243978.66666666666,Growing but Loosening
"Schenectady County, New York",36093,0.10000000000000009,194617.0,Growing but Loosening
"Schoharie County, New York",36095,0.06666666666666672,10826.0,Growing but Loosening
"Schuyler County, New York",36097,0.19999999999999987,11697.666666666666,Growing but Loosening
"Seneca County, New York",36099,0.1333333333333333,9812.666666666666,Growing but Loosening
"Steuben County, New York",36101,0.1333333333333333,75891.33333333333,Growing but Loosening
"Suffolk County, New York",36103,0.09999999999999994,1071539.3333333333,Growing but Loosening
"Sullivan County, New York",36105,0.03333333333333336,105678.66666666667,Growing but Loosening
"Tioga County, New York",36107,0.10000000000000009,20255.333333333332,Growing but Loosening
"Tompkins County, New York",36109,0.16666666666666666,125505.33333333333,Growing but Loosening
