county_name,fips_code,metro_2023,dependence_label,distress_count
"St. Charles County, Missouri",29183,True,None (nonspecialized),0
"St. Clair County, Missouri",29185,False,None (nonspecialized),0
"Ste. Genevieve County, Missouri",29186,False,Manufacturing,0
"St. Francois County, Missouri",29187,False,None (nonspecialized),0
"St. Louis County, Missouri",29189,True,None (nonspecialized),0
"Saline County, Missouri",29195,False,Manufacturing,1
"Schuyler County, Missouri",29197,False,Farming,0
"Scotland County, Missouri",29199,False,Farming,2
"Scott County, Missouri",29201,False,None (nonspecialized),1
"Shannon County, Missouri",29203,False,Manufacturing,2
"Shelby County, Missouri",29205,False,None (nonspecialized),1
"Stoddard County, Missouri",29207,False,Manufacturing,1
"Stone County, Missouri",29209,False,Recreation,1
"Sullivan County, Missouri",29211,False,Manufacturing,2
"Taney County, Missouri",29213,False,Recreation,1
"Texas County, Missouri",29215,False,None (nonspecialized),2
"Vernon County, Missouri",29217,False,None (nonspecialized),0
"Warren County, Missouri",29219,True,Manufacturing,0
"Washington County, Missouri",29221,False,None (nonspecialized),1
"Wayne County, Missouri",29223,False,None (nonspecialized),1
"Webster County, Missouri",29225,True,Manufacturing,0
"Worth County, Missouri",29227,False,Farming,2
"Wright County, Missouri",29229,False,None (nonspecialized),1
"St. Louis City, Missouri",29510,True,None (nonspecialized),2
"Beaverhead County, Montana",30001,False,None (nonspecialized),0
"Big Horn County, Montana",30003,False,None (nonspecialized),2
"Blaine County, Montana",30005,False,Farming,1
"Broadwater County, Montana",30007,True,None (nonspecialized),1
"Carbon County, Montana",30009,True,Recreation,0
"Carter County, Montana",30011,False,Farming,2
"Cascade County, Montana",30013,True,None (nonspecialized),0
"Chouteau County, Montana",30015,False,Farming,0
"Custer County, Montana",30017,False,None (nonspecialized),0
"Daniels County, Montana",30019,False,Farming,1
"Dawson County, Montana",30021,False,None (nonspecialized),1
"Deer Lodge County, Montana",30023,False,Government,1
"Fallon County, Montana",30025,False,Mining,0
"Fergus County, Montana",30027,False,None (nonspecialized),1
"Flathead County, Montana",30029,False,Recreation,1
"Gallatin County, Montana",30031,True,Recreation,1
"Garfield County, Montana",30033,False,Farming,1
"Glacier County, Montana",30035,False,None (nonspecialized),2
"Golden Valley County, Montana",30037,False,Farming,1
"Granite County, Montana",30039,False,Recreation,1
"Hill County, Montana",30041,False,None (nonspecialized),0
"Jefferson County, Montana",30043,True,None (nonspecialized),0
"Judith Basin County, Montana",30045,False,Farming,1
"Lake County, Montana",30047,False,Recreation,2
"Lewis and Clark County, Montana",30049,True,Government,0
"Liberty County, Montana",30051,False,Farming,1
"Lincoln County, Montana",30053,False,None (nonspecialized),2
"McCone County, Montana",30055,False,Farming,1
"Madison County, Montana",30057,False,Recreation,1
"Meagher County, Montana",30059,False,Recreation,1
"Mineral County, Montana",30061,True,Recreation,1
"Missoula County, Montana",30063,True,None (nonspecialized),1
"Musselshell County, Montana",30065,False,Mining,0
"Park County, Montana",30067,False,Recreation,1
"Petroleum County, Montana",30069,False,Farming,0
"Phillips County, Montana",30071,False,Farming,1
"Pondera County, Montana",30073,False,Farming,1
"Powder River County, Montana",30075,False,Farming,1
"Powell County, Montana",30077,False,Government,2
"Prairie County, Montana",30079,False,Farming,1
"Ravalli County, Montana",30081,False,None (nonspecialized),1
"Richland County, Montana",30083,False,None (nonspecialized),0
"Roosevelt County, Montana",30085,False,None (nonspecialized),2
"Rosebud County, Montana",30087,False,None (nonspecialized),2
"Sanders County, Montana",30089,False,Recreation,3
"Sheridan County, Montana",30091,False,None (nonspecialized),0
"Silver Bow County, Montana",30093,False,None (nonspecialized),0
"Stillwater County, Montana",30095,True,Mining,0
"Sweet Grass County, Montana",30097,False,Mining,0
"Teton County, Montana",30099,False,Farming,0
"Toole County, Montana",30101,False,None (nonspecialized),1
"Treasure County, Montana",30103,False,Farming,0
"Valley County, Montana",30105,False,None (nonspecialized),0
"Wheatland County, Montana",30107,False,Farming,1
"Wibaux County, Montana",30109,False,Farming,1
"Yellowstone County, Montana",30111,True,None (nonspecialized),0
"Adams County, Nebraska",31001,False,None (nonspecialized),0
"Antelope County, Nebraska",31003,False,Farming,1
"Arthur County, Nebraska",31005,False,Farming,0
"Banner County, Nebraska",31007,False,Farming,1
"Blaine County, Nebraska",31009,False,Farming,1
"Boone County, Nebraska",31011,False,Farming,1
"Box Butte County, Nebraska",31013,False,None (nonspecialized),1
"Boyd County, Nebraska",31015,False,Farming,1
"Brown County, Nebraska",31017,False,Farming,1
"Buffalo County, Nebraska",31019,False,None (nonspecialized),0
"Burt County, Nebraska",31021,False,Farming,1
"Butler County, Nebraska",31023,False,Farming,1
"Cass County, Nebraska",31025,True,None (nonspecialized),0
"Cedar County, Nebraska",31027,False,Farming,1
"Chase County, Nebraska",31029,False,Farming,1
"Cherry County, Nebraska",31031,False,Farming,1
"Cheyenne County, Nebraska",31033,False,None (nonspecialized),0
"Clay County, Nebraska",31035,False,Farming,1
"Colfax County, Nebraska",31037,False,Manufacturing,0
"Cuming County, Nebraska",31039,False,Farming,1
"Custer County, Nebraska",31041,False,Farming,1
"Dakota County, Nebraska",31043,True,Manufacturing,1
"Dawes County, Nebraska",31045,False,Government,0
"Dawson County, Nebraska",31047,False,Manufacturing,1
"Deuel County, Nebraska",31049,False,Farming,1
"Dixon County, Nebraska",31051,False,Manufacturing,1
"Dodge County, Nebraska",31053,False,Manufacturing,0
"Douglas County, Nebraska",31055,True,None (nonspecialized),1
"Dundy County, Nebraska",31057,False,Farming,1
"Fillmore County, Nebraska",31059,False,Farming,1
"Franklin County, Nebraska",31061,False,Farming,1
"Frontier County, Nebraska",31063,False,Farming,1
"Furnas County, Nebraska",31065,False,None (nonspecialized),1
"Gage County, Nebraska",31067,False,Manufacturing,1
"Garden County, Nebraska",31069,False,Farming,1
"Garfield County, Nebraska",31071,False,None (nonspecialized),0
"Gosper County, Nebraska",31073,False,Farming,1
"Grant County, Nebraska",31075,False,Farming,1
"Greeley County, Nebraska",31077,False,Farming,1
"Hall County, Nebraska",31079,True,Manufacturing,0
"Hamilton County, Nebraska",31081,False,None (nonspecialized),0
"Harlan County, Nebraska",31083,False,Farming,1
"Hayes County, Nebraska",31085,False,Farming,1
"Hitchcock County, Nebraska",31087,False,Farming,1
"Holt County, Nebraska",31089,False,Farming,1
"Hooker County, Nebraska",31091,False,Recreation,1
"Howard County, Nebraska",31093,True,Farming,0
"Jefferson County, Nebraska",31095,False,None (nonspecialized),1
"Johnson County, Nebraska",31097,False,Farming,1
"Kearney County, Nebraska",31099,False,Farming,0
"Keith County, Nebraska",31101,False,Recreation,1
"Keya Paha County, Nebraska",31103,False,Farming,1
"Kimball County, Nebraska",31105,False,None (nonspecialized),1
"Knox County, Nebraska",31107,False,Farming,1
"Lancaster County, Nebraska",31109,True,None (nonspecialized),0
"Lincoln County, Nebraska",31111,False,None (nonspecialized),0
"Logan County, Nebraska",31113,False,Farming,1
"Loup County, Nebraska",31115,False,Farming,1
"McPherson County, Nebraska",31117,False,Farming,0
"Madison County, Nebraska",31119,False,None (nonspecialized),0
"Merrick County, Nebraska",31121,True,Farming,2
"Morrill County, Nebraska",31123,False,Farming,1
"Nance County, Nebraska",31125,False,Farming,1
"Nemaha County, Nebraska",31127,False,None (nonspecialized),1
"Nuckolls County, Nebraska",31129,False,Farming,1
"Otoe County, Nebraska",31131,False,Manufacturing,0
"Pawnee County, Nebraska",31133,False,Farming,1
"Perkins County, Nebraska",31135,False,Farming,1
"Phelps County, Nebraska",31137,False,None (nonspecialized),1
"Pierce County, Nebraska",31139,False,Farming,0
"Platte County, Nebraska",31141,False,Manufacturing,0
"Polk County, Nebraska",31143,False,Farming,1
"Red Willow County, Nebraska",31145,False,None (nonspecialized),1
"Richardson County, Nebraska",31147,False,Farming,1
"Rock County, Nebraska",31149,False,Farming,1
"Saline County, Nebraska",31151,False,Manufacturing,0
"Sarpy County, Nebraska",31153,True,None (nonspecialized),0
"Saunders County, Nebraska",31155,True,None (nonspecialized),0
"Scotts Bluff County, Nebraska",31157,False,None (nonspecialized),0
"Seward County, Nebraska",31159,True,None (nonspecialized),0
"Sheridan County, Nebraska",31161,False,Farming,1
"Sherman County, Nebraska",31163,False,Farming,1
"Sioux County, Nebraska",31165,False,Farming,1
"Stanton County, Nebraska",31167,False,Manufacturing,1
"Thayer County, Nebraska",31169,False,Farming,1
"Thomas County, Nebraska",31171,False,Farming,0
"Thurston County, Nebraska",31173,False,None (nonspecialized),2
"Valley County, Nebraska",31175,False,Farming,1
"Washington County, Nebraska",31177,True,Manufacturing,0
"Wayne County, Nebraska",31179,False,Manufacturing,0
"Webster County, Nebraska",31181,False,Farming,1
"Wheeler County, Nebraska",31183,False,Farming,1
"York County, Nebraska",31185,False,None (nonspecialized),0
"Churchill County, Nevada",32001,False,None (nonspecialized),0
"Clark County, Nevada",32003,True,Recreation,1
"Douglas County, Nevada",32005,False,Recreation,2
"Elko County, Nevada",32007,False,None (nonspecialized),0
"Esmeralda County, Nevada",32009,False,Mining,1
"Eureka County, Nevada",32011,False,Mining,0
"Humboldt County, Nevada",32013,False,Mining,0
"Lander County, Nevada",32015,False,Mining,1
"Lincoln County, Nevada",32017,False,None (nonspecialized),1
"Lyon County, Nevada",32019,True,None (nonspecialized),2
"Mineral County, Nevada",32021,False,None (nonspecialized),1
"Nye County, Nevada",32023,False,None (nonspecialized),1
"Pershing County, Nevada",32027,False,Mining,2
"Storey County, Nevada",32029,True,Manufacturing,0
"Washoe County, Nevada",32031,True,None (nonspecialized),1
"White Pine County, Nevada",32033,False,Mining,1
"Carson City, Nevada",32510,True,Government,1
"Belknap County, New Hampshire",33001,False,Recreation,1
"Carroll County, New Hampshire",33003,False,Recreation,2
"Cheshire County, New Hampshire",33005,False,None (nonspecialized),1
"Coos County, New Hampshire",33007,False,Recreation,1
"Grafton County, New Hampshire",33009,False,Recreation,1
"Hillsborough County, New Hampshire",33011,True,None (nonspecialized),1
"Merrimack County, New Hampshire",33013,False,None (nonspecialized),0
"Rockingham County, New Hampshire",33015,True,None (nonspecialized),0
"Strafford County, New Hampshire",33017,True,None (nonspecialized),1
"Sullivan County, New Hampshire",33019,False,Manufacturing,1
"Atlantic County, New Jersey",34001,True,Recreation,1
"Bergen County, New Jersey",34003,True,None (nonspecialized),1
"Burlington County, New Jersey",34005,True,None (nonspecialized),1
"Camden County, New Jersey",34007,True,None (nonspecialized),1
"Cape May County, New Jersey",34009,True,Recreation,3
"Cumberland County, New Jersey",34011,True,None (nonspecialized),2
"Essex County, New Jersey",34013,True,None (nonspecialized),1
"Gloucester County, New Jersey",34015,True,None (nonspecialized),1
"Hudson County, New Jersey",34017,True,None (nonspecialized),1
"Hunterdon County, New Jersey",34019,True,None (nonspecialized),0
"Mercer County, New Jersey",34021,True,None (nonspecialized),1
"Middlesex County, New Jersey",34023,True,None (nonspecialized),1
"Monmouth County, New Jersey",34025,True,None (nonspecialized),1
"Morris County, New Jersey",34027,True,None (nonspecialized),1
"Ocean County, New Jersey",34029,True,Recreation,2
"Passaic County, New Jersey",34031,True,None (nonspecialized),1
"Salem County, New Jersey",34033,True,None (nonspecialized),1
"Somerset County, New Jersey",34035,True,None (nonspecialized),1
"Sussex County, New Jersey",34037,True,None (nonspecialized),1
"Union County, New Jersey",34039,True,None (nonspecialized),1
"Warren County, New Jersey",34041,True,None (nonspecialized),1
"Bernalillo County, New Mexico",35001,True,None (nonspecialized),1
"Catron County, New Mexico",35003,False,Farming,2
"Chaves County, New Mexico",35005,False,None (nonspecialized),1
"Cibola County, New Mexico",35006,False,None (nonspecialized),2
"Colfax County, New Mexico",35007,False,Recreation,1
"Curry County, New Mexico",35009,False,None (nonspecialized),2
"De Baca County, New Mexico",35011,False,Farming,1
"Doña Ana County, New Mexico",35013,True,None (nonspecialized),2
"Eddy County, New Mexico",35015,False,Mining,0
"Grant County, New Mexico",35017,False,None (nonspecialized),1
"Guadalupe County, New Mexico",35019,False,None (nonspecialized),2
"Harding County, New Mexico",35021,False,Farming,1
"Hidalgo County, New Mexico",35023,False,Government,2
"Lea County, New Mexico",35025,False,Mining,0
"Lincoln County, New Mexico",35027,False,Recreation,1
"Los Alamos County, New Mexico",35028,False,None (nonspecialized),0
"Luna County, New Mexico",35029,False,None (nonspecialized),2
"McKinley County, New Mexico",35031,False,Government,3
"Mora County, New Mexico",35033,False,Farming,2
"Otero County, New Mexico",35035,False,None (nonspecialized),1
"Quay County, New Mexico",35037,False,None (nonspecialized),2
"Rio Arriba County, New Mexico",35039,False,None (nonspecialized),0
"Roosevelt County, New Mexico",35041,False,Farming,1
"Sandoval County, New Mexico",35043,True,None (nonspecialized),0
"San Juan County, New Mexico",35045,True,None (nonspecialized),1
"San Miguel County, New Mexico",35047,False,Government,3
"Santa Fe County, New Mexico",35049,True,None (nonspecialized),1
"Sierra County, New Mexico",35051,False,None (nonspecialized),2
"Socorro County, New Mexico",35053,False,Government,4
"Taos County, New Mexico",35055,False,Recreation,0
"Torrance County, New Mexico",35057,True,None (nonspecialized),1
"Union County, New Mexico",35059,False,Farming,2
"Valencia County, New Mexico",35061,True,None (nonspecialized),0
"Albany County, New York",36001,True,Government,1
"Allegany County, New York",36003,False,None (nonspecialized),1
"Bronx County, New York",36005,True,None (nonspecialized),2
"Broome County, New York",36007,True,None (nonspecialized),0
"Cattaraugus County, New York",36009,False,None (nonspecialized),1
"Cayuga County, New York",36011,False,None (nonspecialized),1
"Chautauqua County, New York",36013,False,Manufacturing,1
"Chemung County, New York",36015,True,None (nonspecialized),1
"Chenango County, New York",36017,False,Manufacturing,1
"Clinton County, New York",36019,False,None (nonspecialized),0
"Columbia County, New York",36021,False,None (nonspecialized),0
"Cortland County, New York",36023,False,None (nonspecialized),0
"Delaware County, New York",36025,False,Manufacturing,1
"Dutchess County, New York",36027,True,None (nonspecialized),1
"Erie County, New York",36029,True,None (nonspecialized),0
"Essex County, New York",36031,False,Recreation,0
"Franklin County, New York",36033,False,Government,0
"Fulton County, New York",36035,False,None (nonspecialized),0
"Genesee County, New York",36037,False,None (nonspecialized),1
"Greene County, New York",36039,False,Recreation,1
"Hamilton County, New York",36041,False,Recreation,1
"Herkimer County, New York",36043,True,None (nonspecialized),0
"Jefferson County, New York",36045,True,None (nonspecialized),2
"Kings County, New York",36047,True,None (nonspecialized),1
"Lewis County, New York",36049,False,None (nonspecialized),0
"Livingston County, New York",36051,True,None (nonspecialized),0
"Madison County, New York",36053,True,None (nonspecialized),0
"Monroe County, New York",36055,True,None (nonspecialized),1
"Montgomery County, New York",36057,False,None (nonspecialized),1
"Nassau County, New York",36059,True,None (nonspecialized),1
"New York County, New York",36061,True,None (nonspecialized),1
"Niagara County, New York",36063,True,None (nonspecialized),1
"Oneida County, New York",36065,True,None (nonspecialized),1
"Onondaga County, New York",36067,True,None (nonspecialized),0
"Ontario County, New York",36069,True,None (nonspecialized),0
"Orange County, New York",36071,True,None (nonspecialized),1
"Orleans County, New York",36073,True,None (nonspecialized),1
"Oswego County, New York",36075,True,None (nonspecialized),1
"Otsego County, New York",36077,False,None (nonspecialized),0
"Putnam County, New York",36079,True,None (nonspecialized),1
"Queens County, New York",36081,True,None (nonspecialized),1
"Rensselaer County, New York",36083,True,None (nonspecialized),0
"Richmond County, New York",36085,True,None (nonspecialized),1
"Rockland County, New York",36087,True,None (nonspecialized),1
"St. Lawrence County, New York",36089,False,None (nonspecialized),0
"Saratoga County, New York",36091,True,None (nonspecialized),0
"Schenectady County, New York",36093,True,None (nonspecialized),0
"Schoharie County, New York",36095,True,None (nonspecialized),0
"Schuyler County, New York",36097,False,Recreation,1
"Seneca County, New York",36099,False,Manufacturing,0
"Steuben County, New York",36101,False,None (nonspecialized),0
"Suffolk County, New York",36103,True,None (nonspecialized),1
"Sullivan County, New York",36105,False,Recreation,1
"Tioga County, New York",36107,True,Manufacturing,1
"Tompkins County, New York",36109,True,None (nonspecialized),1
"Ulster County, New York",36111,True,None (nonspecialized),1
"Warren County, New York",36113,True,Recreation,0
"Washington County, New York",36115,True,None (nonspecialized),0
"Wayne County, New York",36117,True,Manufacturing,0
"Westchester County, New York",36119,True,None (nonspecialized),1
"Wyoming County, New York",36121,False,Government,1
"Yates County, New York",36123,False,None (nonspecialized),0
"Alamance County, North Carolina",37001,True,None (nonspecialized),0
"Alexander County, North Carolina",37003,True,Manufacturing,0
"Alleghany County, North Carolina",37005,False,Recreation,1
"Anson County, North Carolina",37007,True,None (nonspecialized),3
"Ashe County, North Carolina",37009,False,None (nonspecialized),0
"Avery County, North Carolina",37011,False,Recreation,1
"Beaufort County, North Carolina",37013,False,None (nonspecialized),1
"Bertie County, North Carolina",37015,False,Manufacturing,3
"Bladen County, North Carolina",37017,False,Manufacturing,2
"Brunswick County, North Carolina",37019,True,Recreation,1
"Buncombe County, North Carolina",37021,True,None (nonspecialized),2
"Burke County, North Carolina",37023,True,Manufacturing,0
"Cabarrus County, North Carolina",37025,True,None (nonspecialized),0
"Caldwell County, North Carolina",37027,True,Manufacturing,0
"Camden County, North Carolina",37029,True,None (nonspecialized),0
"Carteret County, North Carolina",37031,False,Recreation,1
"Caswell County, North Carolina",37033,False,None (nonspecialized),0
"Catawba County, North Carolina",37035,True,Manufacturing,0
"Chatham County, North Carolina",37037,True,None (nonspecialized),1
"Cherokee County, North Carolina",37039,False,None (nonspecialized),1
"Chowan County, North Carolina",37041,False,None (nonspecialized),0
"Clay County, North Carolina",37043,False,Recreation,2
"Cleveland County, North Carolina",37045,False,Manufacturing,0
"Columbus County, North Carolina",37047,False,None (nonspecialized),2
"Craven County, North Carolina",37049,False,Government,0
"Cumberland County, North Carolina",37051,True,None (nonspecialized),2
"Currituck County, North Carolina",37053,True,Recreation,1
"Dare County, North Carolina",37055,False,Recreation,2
"Davidson County, North Carolina",37057,True,Manufacturing,0
"Davie County, North Carolina",37059,True,Manufacturing,0
"Duplin County, North Carolina",37061,False,Manufacturing,0
"Durham County, North Carolina",37063,True,None (nonspecialized),1
"Edgecombe County, North Carolina",37065,True,Manufacturing,1
"Forsyth County, North Carolina",37067,True,None (nonspecialized),0
"Franklin County, North Carolina",37069,True,Manufacturing,0
"Gaston County, North Carolina",37071,True,Manufacturing,0
"Gates County, North Carolina",37073,True,None (nonspecialized),0
"Graham County, North Carolina",37075,False,None (nonspecialized),0
"Granville County, North Carolina",37077,False,Government,0
"Greene County, North Carolina",37079,False,Government,2
"Guilford County, North Carolina",37081,True,None (nonspecialized),1
"Halifax County, North Carolina",37083,False,None (nonspecialized),3
"Harnett County, North Carolina",37085,False,None (nonspecialized),0
"Haywood County, North Carolina",37087,False,Recreation,1
"Henderson County, North Carolina",37089,True,None (nonspecialized),1
"Hertford County, North Carolina",37091,False,None (nonspecialized),1
"Hoke County, North Carolina",37093,True,Manufacturing,2
"Hyde County, North Carolina",37095,False,Recreation,3
"Iredell County, North Carolina",37097,True,None (nonspecialized),0
"Jackson County, North Carolina",37099,False,Recreation,1
"Johnston County, North Carolina",37101,True,None (nonspecialized),1
"Jones County, North Carolina",37103,False,Farming,1
"Lee County, North Carolina",37105,False,Manufacturing,0
"Lenoir County, North Carolina",37107,False,Manufacturing,2
"Lincoln County, North Carolina",37109,True,Manufacturing,0
"McDowell County, North Carolina",37111,False,Manufacturing,0
"Macon County, North Carolina",37113,False,Recreation,1
"Madison County, North Carolina",37115,True,None (nonspecialized),0
"Martin County, North Carolina",37117,False,None (nonspecialized),1
"Mecklenburg County, North Carolina",37119,True,None (nonspecialized),1
"Mitchell County, North Carolina",37121,False,None (nonspecialized),1
"Montgomery County, North Carolina",37123,False,Manufacturing,0
"Moore County, North Carolina",37125,True,None (nonspecialized),1
"Nash County, North Carolina",37127,True,Manufacturing,1
"New Hanover County, North Carolina",37129,True,None (nonspecialized),2
"Northampton County, North Carolina",37131,False,None (nonspecialized),2
"Onslow County, North Carolina",37133,True,None (nonspecialized),2
"Orange County, North Carolina",37135,True,Government,1
"Pamlico County, North Carolina",37137,False,Recreation,0
"Pasquotank County, North Carolina",37139,False,None (nonspecialized),1
"Pender County, North Carolina",37141,True,None (nonspecialized),1
"Perquimans County, North Carolina",37143,False,None (nonspecialized),1
"Person County, North Carolina",37145,True,None (nonspecialized),0
"Pitt County, North Carolina",37147,True,None (nonspecialized),2
"Polk County, North Carolina",37149,False,Recreation,0
"Randolph County, North Carolina",37151,True,Manufacturing,0
"Richmond County, North Carolina",37153,False,Manufacturing,1
"Robeson County, North Carolina",37155,False,None (nonspecialized),1
"Rockingham County, North Carolina",37157,True,Manufacturing,0
"Rowan County, North Carolina",37159,True,None (nonspecialized),0
"Rutherford County, North Carolina",37161,False,None (nonspecialized),0
"Sampson County, North Carolina",37163,False,None (nonspecialized),0
"Scotland County, North Carolina",37165,False,Manufacturing,2
"Stanly County, North Carolina",37167,False,None (nonspecialized),0
"Stokes County, North Carolina",37169,True,None (nonspecialized),0
"Surry County, North Carolina",37171,False,None (nonspecialized),0
"Swain County, North Carolina",37173,False,Recreation,0
"Transylvania County, North Carolina",37175,False,Recreation,1
"Tyrrell County, North Carolina",37177,False,None (nonspecialized),2
"Union County, North Carolina",37179,True,None (nonspecialized),0
"Vance County, North Carolina",37181,False,None (nonspecialized),1
"Wake County, North Carolina",37183,True,None (nonspecialized),0
"Warren County, North Carolina",37185,False,None (nonspecialized),1
"Washington County, North Carolina",37187,False,None (nonspecialized),3
"Watauga County, North Carolina",37189,False,Recreation,1
"Wayne County, North Carolina",37191,True,None (nonspecialized),1
"Wilkes County, North Carolina",37193,False,None (nonspecialized),0
"Wilson County, North Carolina",37195,False,Manufacturing,1
"Yadkin County, North Carolina",37197,True,Manufacturing,0
"Yancey County, North Carolina",37199,False,Manufacturing,1
"Adams County, North Dakota",38001,False,None (nonspecialized),1
"Barnes County, North Dakota",38003,False,Farming,1
"Benson County, North Dakota",38005,False,Farming,3
"Billings County, North Dakota",38007,False,Recreation,0
"Bottineau County, North Dakota",38009,False,Farming,1
"Bowman County, North Dakota",38011,False,None (nonspecialized),1
"Burke County, North Dakota",38013,False,Farming,0
"Burleigh County, North Dakota",38015,True,None (nonspecialized),0
"Cass County, North Dakota",38017,True,None (nonspecialized),0
"Cavalier County, North Dakota",38019,False,Farming,1
"Dickey County, North Dakota",38021,False,Farming,1
"Divide County, North Dakota",38023,False,Farming,0
"Dunn County, North Dakota",38025,False,Mining,0
"Eddy County, North Dakota",38027,False,Farming,1
"Emmons County, North Dakota",38029,False,Farming,1
"Foster County, North Dakota",38031,False,Farming,0
"Golden Valley County, North Dakota",38033,False,None (nonspecialized),1
"Grand Forks County, North Dakota",38035,True,None (nonspecialized),1
"Grant County, North Dakota",38037,False,Farming,1
"Griggs County, North Dakota",38039,False,Farming,1
"Hettinger County, North Dakota",38041,False,Farming,0
"Kidder County, North Dakota",38043,False,Farming,1
"LaMoure County, North Dakota",38045,False,Farming,1
"Logan County, North Dakota",38047,False,Farming,1
"McHenry County, North Dakota",38049,True,Farming,1
"McIntosh County, North Dakota",38051,False,Farming,1
"McKenzie County, North Dakota",38053,False,Mining,1
"McLean County, North Dakota",38055,False,Farming,0
"Mercer County, North Dakota",38057,False,None (nonspecialized),1
"Morton County, North Dakota",38059,True,None (nonspecialized),0
"Mountrail County, North Dakota",38061,False,Mining,0
"Nelson County, North Dakota",38063,False,Farming,1
"Oliver County, North Dakota",38065,True,Mining,0
"Pembina County, North Dakota",38067,False,Farming,1
"Pierce County, North Dakota",38069,False,Farming,1
"Ramsey County, North Dakota",38071,False,None (nonspecialized),0
"Ransom County, North Dakota",38073,False,Farming,0
"Renville County, North Dakota",38075,True,Farming,1
"Richland County, North Dakota",38077,False,Manufacturing,0
"Rolette County, North Dakota",38079,False,Government,2
"Sargent County, North Dakota",38081,False,Manufacturing,0
"Sheridan County, North Dakota",38083,False,Farming,1
"Sioux County, North Dakota",38085,False,Government,3
"Slope County, North Dakota",38087,False,Farming,1
"Stark County, North Dakota",38089,False,None (nonspecialized),0
"Steele County, North Dakota",38091,False,Farming,1
"Stutsman County, North Dakota",38093,False,None (nonspecialized),0
"Towner County, North Dakota",38095,False,Farming,1
"Traill County, North Dakota",38097,False,None (nonspecialized),1
"Walsh County, North Dakota",38099,False,Farming,1
"Ward County, North Dakota",38101,True,None (nonspecialized),0
"Wells County, North Dakota",38103,False,Farming,1
"Williams County, North Dakota",38105,False,Mining,0
"Adams County, Ohio",39001,False,None (nonspecialized),0
"Allen County, Ohio",39003,True,Manufacturing,1
"Ashland County, Ohio",39005,False,Manufacturing,0
"Ashtabula County, Ohio",39007,True,Manufacturing,1
"Athens County, Ohio",39009,False,Government,2
"Auglaize County, Ohio",39011,False,Manufacturing,0
"Belmont County, Ohio",39013,True,None (nonspecialized),0
"Brown County, Ohio",39015,True,None (nonspecialized),0
"Butler County, Ohio",39017,True,None (nonspecialized),0
"Carroll County, Ohio",39019,True,None (nonspecialized),0
"Champaign County, Ohio",39021,False,Manufacturing,0
"Clark County, Ohio",39023,True,None (nonspecialized),1
"Clermont County, Ohio",39025,True,None (nonspecialized),0
"Clinton County, Ohio",39027,False,None (nonspecialized),0
"Columbiana County, Ohio",39029,False,Manufacturing,1
"Coshocton County, Ohio",39031,False,Manufacturing,0
"Crawford County, Ohio",39033,False,None (nonspecialized),1
"Cuyahoga County, Ohio",39035,True,None (nonspecialized),2
"Darke County, Ohio",39037,False,Manufacturing,1
"Defiance County, Ohio",39039,False,Manufacturing,1
"Delaware County, Ohio",39041,True,None (nonspecialized),0
"Erie County, Ohio",39043,True,Recreation,1
"Fairfield County, Ohio",39045,True,None (nonspecialized),0
"Fayette County, Ohio",39047,False,None (nonspecialized),1
"Franklin County, Ohio",39049,True,None (nonspecialized),1
"Fulton County, Ohio",39051,True,Manufacturing,0
"Gallia County, Ohio",39053,False,None (nonspecialized),1
"Geauga County, Ohio",39055,True,Manufacturing,0
"Greene County, Ohio",39057,True,Government,0
"Guernsey County, Ohio",39059,False,Manufacturing,1
"Hamilton County, Ohio",39061,True,None (nonspecialized),1
"Hancock County, Ohio",39063,False,Manufacturing,0
"Hardin County, Ohio",39065,False,Manufacturing,0
"Harrison County, Ohio",39067,False,None (nonspecialized),1
"Henry County, Ohio",39069,False,Manufacturing,1
"Highland County, Ohio",39071,False,None (nonspecialized),0
"Hocking County, Ohio",39073,True,None (nonspecialized),0
"Holmes County, Ohio",39075,False,Manufacturing,1
"Huron County, Ohio",39077,False,Manufacturing,0
"Jackson County, Ohio",39079,False,Manufacturing,0
"Jefferson County, Ohio",39081,True,None (nonspecialized),1
"Knox County, Ohio",39083,False,Manufacturing,0
"Lake County, Ohio",39085,True,Manufacturing,0
"Lawrence County, Ohio",39087,True,None (nonspecialized),0
"Licking County, Ohio",39089,True,None (nonspecialized),0
"Logan County, Ohio",39091,False,Manufacturing,0
"Lorain County, Ohio",39093,True,Manufacturing,0
"Lucas County, Ohio",39095,True,None (nonspecialized),1
"Madison County, Ohio",39097,True,Manufacturing,0
"Mahoning County, Ohio",39099,True,None (nonspecialized),1
"Marion County, Ohio",39101,False,Manufacturing,0
"Medina County, Ohio",39103,True,None (nonspecialized),0
"Meigs County, Ohio",39105,False,None (nonspecialized),0
"Mercer County, Ohio",39107,False,Manufacturing,0
"Miami County, Ohio",39109,True,Manufacturing,0
"Monroe County, Ohio",39111,False,None (nonspecialized),1
"Montgomery County, Ohio",39113,True,None (nonspecialized),0
"Morgan County, Ohio",39115,False,None (nonspecialized),0
"Morrow County, Ohio",39117,True,None (nonspecialized),0
"Muskingum County, Ohio",39119,False,None (nonspecialized),0
"Noble County, Ohio",39121,False,None (nonspecialized),2
"Ottawa County, Ohio",39123,True,Recreation,0
"Paulding County, Ohio",39125,False,Manufacturing,1
"Perry County, Ohio",39127,True,None (nonspecialized),0
